parcial,parti,edad,edad2,escolaridad,casada,N(0_5),N(6_17),D[2_5],D[6_9],D[10_49],D[50_199],D[200+],D[minas],D[manu],D[EGA],D[constru],D[comercio],D[transporte],D[serv fin],D[servicios],Log_salario,nlingreso,N(18+),mujer,horas
1,1,54,2916,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.53244320914367,0,2,1
1,1,56,3136,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.755586798299463,44186,2,1
0,1,42,1764,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3619858657742405,12378,1,1
1,1,60,3600,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.055133020828112,0,3,1
1,1,35,1225,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6.153745373261406,12378,2,1
0,1,38,1444,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5.971423841973523,12378,2,1
0,1,62,3844,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.46059819270146,45040,2,1
1,1,45,2025,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.971423841973523,0,2,1
0,1,45,2025,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,0,2,1
0,1,20,400,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.683741693003523,0,2,1
0,1,30,900,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.868587772855316,0,2,1
0,1,30,900,13,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.868915474873794,8028,2,1
0,1,46,2116,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.613300346484296,4126,4,1
1,1,31,961,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6.868915474873794,0,2,1
0,1,31,961,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.428531273205255,1307,2,1
0,1,31,961,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8.225218719785993,0,2,1
1,1,50,2500,9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.763183243185384,0,3,1
0,1,28,784,12,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.510420276815522,44186,4,1
0,1,26,676,12,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.553062540603831,44186,4,1
0,1,39,1521,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.84689254319382,0,2,1
0,1,35,1225,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6.661276069311087,0,2,1
0,1,32,1024,15,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7.218040832087519,0,3,1
0,1,55,3025,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.501420197424144,0,4,1
0,1,49,2401,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.278276635907505,0,3,1
0,1,27,729,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.3989118393904345,0,3,1
0,1,70,4900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37688885655942,78820,1,1
1,1,25,625,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.7855338469506705,0,2,1
0,1,33,1089,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.12646035482096,4014,2,1
